SKU,Brand,Product Name,Price,Package Size,Price per unit,Specials,Tag Description,Online Only,Availability,New Product,Ratings,Department,Product URL,Date
377154,woolworths,Woolworths Lamb Stewing Pieces,,390g - 1.4kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/377154/woolworths-lamb-stewing-pieces,2021-04-23
913948,chandon,Chandon Sparkling Brut Rose Nv,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/913948/chandon-sparkling-brut-rose-nv,2021-04-23
869072,macro,Macro Breakfast Bowl Mango Coconut,,60g,,,,,Unavailable,,2.57394366197183,['Pantry'],https://www.woolworths.com.au/shop/productdetails/869072/macro-breakfast-bowl-mango-coconut,2021-04-23
623053,korjo,Korjo Squinchy Pillow Kids Koala,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/623053/korjo-squinchy-pillow-kids-koala,2021-04-23
609569,mr fish,Mr Fish Traditional Chopped Herring,,330g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/609569/mr-fish-traditional-chopped-herring,2021-04-23
365336,unisex,Unisex Weather Protection Automatic Umbrella Red,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/365336/unisex-weather-protection-automatic-umbrella-red,2021-04-23
512216,natures,Natures White Bread Crumbs,,200g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/512216/natures-white-bread-crumbs,2021-04-23
17033,helga's,Helga's Olive Oil & Herb Loaf,,650g,,,,,Unavailable,,0,['Bakery'],https://www.woolworths.com.au/shop/productdetails/17033/helga-s-olive-oil-herb-loaf,2021-04-23
786897,sunrice,Sunrice Thai Green Chicken Curry With Jasmine Rice,,350g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/786897/sunrice-thai-green-chicken-curry-with-jasmine-rice,2021-04-23
662575,birch & waite,Birch & Waite Moroccan Spiced Yoghurt Dressing,,250ml,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/662575/birch-waite-moroccan-spiced-yoghurt-dressing,2021-04-23
622719,korjo,Korjo Shoes Bag,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/622719/korjo-shoes-bag,2021-04-23
673554,simon johnson,Simon Johnson Salted Caramel Wafers,,80g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/673554/simon-johnson-salted-caramel-wafers,2021-04-23
208670,,Floral Sensation Fresh Flower Bouquet,,,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/208670/floral-sensation-fresh-flower-bouquet,2021-04-23
623052,korjo,Korjo Hanging Toiletries Bag,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/623052/korjo-hanging-toiletries-bag,2021-04-23
116794,laissez faire,Laissez Faire Porongurup Riesling,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/116794/laissez-faire-porongurup-riesling,2021-04-23
622614,korjo,Korjo Travel Towel,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/622614/korjo-travel-towel,2021-04-23
721530,fangks,Fangks Drinking Chocolate Milk Mix Sugar Free,,200g,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/721530/fangks-drinking-chocolate-milk-mix-sugar-free,2021-04-23
377548,baron herzog,Baron Herzog American Champagne,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/377548/baron-herzog-american-champagne,2021-04-23
440460,just veg.,Just Veg. Carrot Sticks Multi Pack,,300g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge', 'Fruit & Veg', 'Lunch Box']",https://www.woolworths.com.au/shop/productdetails/440460/just-veg-carrot-sticks-multi-pack,2021-04-23
13697,petaluma,Petaluma Riesling,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/13697/petaluma-riesling,2021-04-23
965744,korjo,Korjo Waist & Neck Pouch,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/965744/korjo-waist-neck-pouch,2021-04-23
665356,essentials,Essentials Tomato Passata Cooking Sauce,,500g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/665356/essentials-tomato-passata-cooking-sauce,2021-04-23
768456,variety,Variety Children's Charity Donation $2.00,2.0,each,,,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/768456/variety-children-s-charity-donation-2-00,2021-04-23
308170,chef's world,Chef's World Udon Noodles,,200g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/308170/chef-s-world-udon-noodles,2021-04-23
778052,habee savers,Habee Savers Scissors Triple Value Pack,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/778052/habee-savers-scissors-triple-value-pack,2021-04-23
622929,korjo,Korjo Usb & Power Adaptor Eu & Au/nz,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/622929/korjo-usb-power-adaptor-eu-au-nz,2021-04-23
777288,korjo,Korjo Accessory 4x Usb Power Adaptor,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/777288/korjo-accessory-4x-usb-power-adaptor,2021-04-23
231620,mars,Mars Bar 2pk,,2 pack,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/231620/mars-bar-2pk,2021-04-23
334176,pio cesare,Pio Cesare Barbera D Alba,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/334176/pio-cesare-barbera-d-alba,2021-04-23
313812,bean ground & drunk,Bean Ground & Drunk Coffee Beans Organic Fairtrade Classic Roast,,250g,,,,,Unavailable,,0,"['Pantry', 'Drinks']",https://www.woolworths.com.au/shop/productdetails/313812/bean-ground-drunk-coffee-beans-organic-fairtrade-classic-roast,2021-04-23
660074,primo,Primo Premium Selections Traditional Leg Ham,,80g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/660074/primo-premium-selections-traditional-leg-ham,2021-04-23
906396,freixenet,Freixenet Sparkling Cordon Negro,6.5,200ml,,,,,Available,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/906396/freixenet-sparkling-cordon-negro,2021-04-23
115452,,Lamb Midloin Chops,,350g - 800g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/115452/lamb-midloin-chops,2021-04-23
420857,sapori,Sapori Amaretti Soft Almond,,100g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/420857/sapori-amaretti-soft-almond,2021-04-23
128479,dolfin,Dolfin Milk Chocolate With Caramelized Macadamia Nuts,,70g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/128479/dolfin-milk-chocolate-with-caramelized-macadamia-nuts,2021-04-23
671715,liebers,Liebers Vodka Pasta Sauce,,680g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/671715/liebers-vodka-pasta-sauce,2021-04-23
789658,aunt betty's,Aunt Betty's Citrus Duo Gluten Free Pudding,,2x95g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/789658/aunt-betty-s-citrus-duo-gluten-free-pudding,2021-04-23
41310,mainland,Mainland Vintage Cheese,,250g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/41310/mainland-vintage-cheese,2021-04-23
935732,hydro produce,Hydro Produce Dutch Carrots,,150g,,,,,Unavailable,,0,['Fruit & Veg'],https://www.woolworths.com.au/shop/productdetails/935732/hydro-produce-dutch-carrots,2021-04-23
811553,noble,Noble Vegan Jerky Teriyaki,9.95,70g,$14.21 / 100G,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/811553/noble-vegan-jerky-teriyaki,2021-04-23
114732,cloudy bay,Cloudy Bay Sparkling Pelorus Non Vintage,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/114732/cloudy-bay-sparkling-pelorus-non-vintage,2021-04-23
82382,lifeline,Lifeline Donation $2.00,2.0,each,,,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/82382/lifeline-donation-2-00,2021-04-23
651512,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/651512/pall-mall-original-red,2021-04-23
764138,sasseo,Sasseo Primitivo Masseria Salatemura,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/764138/sasseo-primitivo-masseria-salatemura,2021-04-23
797537,madfish,Madfish Gold Turtle Riesling,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/797537/madfish-gold-turtle-riesling,2021-04-23
263352,gillette,Gillette Sensor 3 Disposable Shaving Razor,,8 pack,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/263352/gillette-sensor-3-disposable-shaving-razor,2021-04-23
82372,wires,Wires Donation $2.00,2.0,each,,,,,Available,,0,[],https://www.woolworths.com.au/shop/productdetails/82372/wires-donation-2-00,2021-04-23
303588,global organics,Global Organics Organic Brown Lentils,2.0,400g,$5.00 / 1KG,,,,Available,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/303588/global-organics-organic-brown-lentils,2021-04-23
710348,m. chapoutier,M. Chapoutier Luberon,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/710348/m-chapoutier-luberon,2021-04-23
676016,mojo,Mojo Tonic Refreshing Low Sugar Cola,,330ml,,,,,Unavailable,,0,['Drinks'],https://www.woolworths.com.au/shop/productdetails/676016/mojo-tonic-refreshing-low-sugar-cola,2021-04-23
363559,woolworths,Woolworths Cooked Giant Tiger Prawns Thawed,,per kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/363559/woolworths-cooked-giant-tiger-prawns-thawed,2021-04-23
651269,iron jack,Iron Jack Crisp Australian Lager,,375ml can,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/651269/iron-jack-crisp-australian-lager,2021-04-23
572040,sassoregale,Sassoregale Maremma Sangiovese,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/572040/sassoregale-maremma-sangiovese,2021-04-23
964691,yahava,Yahava Mokha Whole Beans Mokha Coffee,,250g,,,,,Unavailable,,0,"['Drinks', 'Pantry']",https://www.woolworths.com.au/shop/productdetails/964691/yahava-mokha-whole-beans-mokha-coffee,2021-04-23
868146,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/868146/manitou-organic,2021-04-23
672861,elite,Elite Smooth Strawberry & Cookies Milk Chocolate Block,,100g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/672861/elite-smooth-strawberry-cookies-milk-chocolate-block,2021-04-23
42299,kangaroo club,Kangaroo Club Chocolate Crackle Souvenir,,170g gift box,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/42299/kangaroo-club-chocolate-crackle-souvenir,2021-04-23
757896,cadbury,Cadbury Dairy Milk Chocolate Crunchie,,350g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/757896/cadbury-dairy-milk-chocolate-crunchie,2021-04-23
339938,salomon,Salomon Sal'mon Groovey Gruner Veltliner,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/339938/salomon-sal-mon-groovey-gruner-veltliner,2021-04-23
819954,nivea,Nivea Q10 Anti-age Hand Cream Moisturiser,5.5,70ml,$7.86 / 100ML,,,,Available,,4.71428571428571,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/819954/nivea-q10-anti-age-hand-cream-moisturiser,2021-04-23
86605,uncle tobys,Uncle Tobys Super Blends Prebiotic Fibre Turmeric & Coconut,,8 pack,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/86605/uncle-tobys-super-blends-prebiotic-fibre-turmeric-coconut,2021-04-23
427300,woolworths,Woolworths Extra Large Green King Prawns Thawed,,5kg,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/427300/woolworths-extra-large-green-king-prawns-thawed,2021-04-23
631390,modelco,Modelco Ultra Dark Tanning Lotion,20.0,200ml,$10.00 / 100ML,,,,Available,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/631390/modelco-ultra-dark-tanning-lotion,2021-04-23
84856,chocolate grove,Chocolate Grove Chocolate Coated Macadamias,,200g gift box,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/84856/chocolate-grove-chocolate-coated-macadamias,2021-04-23
763246,woolworths,Woolworths Gold Snacks Olive Oil Oatcake,,270g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/763246/woolworths-gold-snacks-olive-oil-oatcake,2021-04-23
262766,total care,Total Care Allwormer Paste For Cats & Kittens,,2 pack,,,,,Unavailable,,0,['Pet'],https://www.woolworths.com.au/shop/productdetails/262766/total-care-allwormer-paste-for-cats-kittens,2021-04-23
505607,woolworths,Woolworths Slow Cooked Pork,,360g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/505607/woolworths-slow-cooked-pork,2021-04-23
376576,byron bay coffee co.,Byron Bay Coffee Co. Chocolate Coated Macadamias Milk Chocolate,,125g gift box,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/376576/byron-bay-coffee-co-chocolate-coated-macadamias-milk-chocolate,2021-04-23
72662,kellogg's,Kellogg's Lcms Poppers Chocolatey Snack Bites,,100g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/72662/kellogg-s-lcms-poppers-chocolatey-snack-bites,2021-04-23
209450,,Lamb Midloin Chops Large,,400g - 800g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/209450/lamb-midloin-chops-large,2021-04-23
127746,lindt,Lindt Gourmet Selection Hazelnuts In Milk Chocolate,,160g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/127746/lindt-gourmet-selection-hazelnuts-in-milk-chocolate,2021-04-23
304614,simon johnson,Simon Johnson Organic Penne,,500g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/304614/simon-johnson-organic-penne,2021-04-23
110667,,Pork Aussie Ribs Roast,,450g - 550g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/110667/pork-aussie-ribs-roast,2021-04-23
900302,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/900302/rothmans-gold,2021-04-23
951580,paskesz,Paskesz Choco Bliss Mint Fudge Cookie,,266g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/951580/paskesz-choco-bliss-mint-fudge-cookie,2021-04-23
181381,gravox,Gravox Gravy Mix Brown Onion & Garlic,,29g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/181381/gravox-gravy-mix-brown-onion-garlic,2021-04-23
726489,ceres,Ceres Organics Garlic Aioli,,235g,,,,,Unavailable,,4.33333333333333,['Pantry'],https://www.woolworths.com.au/shop/productdetails/726489/ceres-organics-garlic-aioli,2021-04-23
984126,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,Tobacco Product,https://www.woolworths.com.au/shop/productdetails/984126/winfield-grey-carton,2021-04-23
548229,moira mac's,Moira Mac's Sliced Chicken Breast Tandoori,,150g,,,,,Unavailable,,0,"['Meat, Seafood & Deli']",https://www.woolworths.com.au/shop/productdetails/548229/moira-mac-s-sliced-chicken-breast-tandoori,2021-04-23
129292,lello,Lello Artisan Fusilli,,400g,,,,,Unavailable,,0,[],https://www.woolworths.com.au/shop/productdetails/129292/lello-artisan-fusilli,2021-04-23
30406,unibic,Unibic Anzac Authentic Biscuits,,300g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/30406/unibic-anzac-authentic-biscuits,2021-04-23
302608,byron bay coffee co.,Byron Bay Coffee Co. Chocolate Coated Coffee Beans Coffee Beans,,125g gift box,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/302608/byron-bay-coffee-co-chocolate-coated-coffee-beans-coffee-beans,2021-04-23
526257,woolworths,Woolworths Savoury Spice Mix,,150g,,,,,Unavailable,,3.5,['Pantry'],https://www.woolworths.com.au/shop/productdetails/526257/woolworths-savoury-spice-mix,2021-04-23
726102,tempus two,Tempus Two Element Brut Cuvee,,750ml,,,,,Unavailable,,0,['Liquor'],https://www.woolworths.com.au/shop/productdetails/726102/tempus-two-element-brut-cuvee,2021-04-23
554890,nakula,Nakula Mango Coconut Milk Yoghurt,,175g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/554890/nakula-mango-coconut-milk-yoghurt,2021-04-23
554599,island berries,Island Berries Vanilla Panna Cotta With Salted Caramel Sauce,,145g,,,,,Unavailable,,0,"['Dairy, Eggs & Fridge']",https://www.woolworths.com.au/shop/productdetails/554599/island-berries-vanilla-panna-cotta-with-salted-caramel-sauce,2021-04-23
784227,triumph,Triumph Rechargable Lint Remover,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/784227/triumph-rechargable-lint-remover,2021-04-23
623103,korjo,Korjo Squinchy Pillow Kids Pig,,each,,,,,Unavailable,,0,['Household'],https://www.woolworths.com.au/shop/productdetails/623103/korjo-squinchy-pillow-kids-pig,2021-04-23
28732,l'oreal,L'oreal Paris Excellence Creme 5.5 Mahogany Brown,,each,,,,,Unavailable,,0,['Health & Beauty'],https://www.woolworths.com.au/shop/productdetails/28732/l-oreal-paris-excellence-creme-5-5-mahogany-brown,2021-04-23
618383,cadbury,Cadbury Dairy Milk Mega Crunchie,,200g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/618383/cadbury-dairy-milk-mega-crunchie,2021-04-23
644374,ceres,Ceres Organics Vegan Mayonnaise,,235g,,,,,Unavailable,,4,['Pantry'],https://www.woolworths.com.au/shop/productdetails/644374/ceres-organics-vegan-mayonnaise,2021-04-23
960952,eskal,Eskal Gluten Free Wafer Rolls,,12x120g,,,,,Unavailable,,0,['Pantry'],https://www.woolworths.com.au/shop/productdetails/960952/eskal-gluten-free-wafer-rolls,2021-04-23
